-0,331550309369
-0,331609795765
-0,331669299302
-0,331728819403
-0,331788355487
-0,331847906975
-0,331907473286
-0,331967053838
-0,33202664805
-0,332086255339
-0,332145875122
-0,332205506814
-0,332265149831
-0,332324803587
-0,332384467498
-0,332444140975
-0,332503823433
-0,332563514283
-0,332623212937
-0,332682918806
-0,3327426313
-0,332802349829
-0,332862073803
-0,33292180263
-0,332981535718
-0,333041272475
-0,333101012307
-0,333160754621
-0,333220498822
-0,333280244317
-0,333339990509
-0,333399736803
-0,333459482603
-0,333519227311
-0,33357897033
-0,333638711062
-0,333698448908
-0,333758183271
-0,333817913549
-0,333877639144
-0,333937359455
-0,33399707388
-0,334056781818
-0,334116482668
-0,334176175828
-0,334235860693
-0,334295536661
-0,334355203129
-0,334414859491
-0,334474505144
-0,334534139483
-0,334593761901
-0,334653371793
-0,334712968553
-0,334772551574
-0,334832120249
-0,33489167397
-0,334951212129
-0,335010734119
-0,33507023933
-0,335129727153
-0,33518919698
-0,3352486482
-0,335308080203
-0,335367492379
-0,335426884117
-0,335486254805
-0,335545603833
-0,335604930589
-0,33566423446
-0,335723514835
-0,3357827711
-0,335842002643
-0,33590120885
-0,335960389107
-0,336019542802
-0,33607866932
-0,336137768046
-0,336196838366
-0,336255879665
-0,336314891329
-0,336373872741
-0,336432823286
-0,336491742349
-0,336550629314
-0,336609483564
-0,336668304483
-0,336727091455
-0,336785843862
-0,336844561089
-0,336903242517
-0,33696188753
-0,33702049551
-0,33707906584
-0,337137597902
-0,337196091078
-0,33725454475
-0,337312958301
-0,337371331111
-0,337429662564
-0,33748795204
-0,337546198921
-0,337604402588
-0,337662562423
-0,337720677808
-0,337778748123
-0,337836772749
-0,337894751068
-0,337952682461
-0,33801056631
-0,338068401994
-0,338126188895
-0,338183926395
-0,338241613874
-0,338299250713
-0,338356836294
-0,338414369997
-0,338471851204
-0,338529279296
-0,338586653653
-0,338643973658
-0,338701238692
-0,338758448135
-0,338815601371
-0,338872697779
-0,338929736742
-0,338986717641
-0,339043639859
-0,339100502777
-0,339157305778
-0,339214048244
-0,339270729556
-0,339327349098
-0,339383906253
-0,339440400403
-0,339496830931
-0,33955319722
-0,339609498655
-0,339665734618
-0,339721904493
-0,339778007664
-0,339834043516
-0,339890011434
-0,339945910801
-0,340001741002
-0,340057501424
-0,340113191451
-0,340168810469
-0,340224357865
-0,340279833024
-0,340335235334
-0,34039056418
-0,340445818951
-0,340500999034
-0,340556103817
-0,340611132688
-0,340666085036
-0,340720960249
-0,340775757718
-0,340830476831
-0,340885116979
-0,340939677552
-0,340994157941
-0,341048557537
-0,341102875733
-0,341157111919
-0,34121126549
-0,341265335837
-0,341319322354
-0,341373224435
-0,341427041475
-0,341480772868
-0,34153441801
-0,341587976296
-0,341641447123
-0,341694829888
-0,341748123987
-0,34180132882
-0,341854443784
-0,341907468278
-0,341960401703
-0,342013243457
-0,342065992942
-0,34211864956
-0,342171212711
-0,342223681799
-0,342276056226
-0,342328335396
-0,342380518714
-0,342432605585
-0,342484595413
-0,342536487606
-0,342588281571
-0,342639976714
-0,342691572445
-0,342743068172
-0,342794463306
-0,342845757255
-0,342896949432
-0,342948039249
-0,342999026117
-0,343049909451
-0,343100688665
-0,343151363173
-0,34320193239
-0,343252395735
-0,343302752622
-0,343353002472
-0,343403144702
-0,343453178732
-0,343503103982
-0,343552919875
-0,343602625832
-0,343652221276
-0,343701705631
-0,343751078321
-0,343800338773
-0,343849486414
-0,343898520669
-0,343947440969
-0,343996246741
-0,344044937417
-0,344093512428
-0,344141971205
-0,344190313182
-0,344238537792
-0,344286644472
-0,344334632656
-0,344382501782
-0,344430251287
-0,344477880612
-0,344525389195
-0,344572776478
-0,344620041904
-0,344667184914
-0,344714204954
-0,344761101469
-0,344807873905
-0,34485452171
-0,344901044332
-0,344947441221
-0,344993711827
-0,345039855603
-0,345085872002
-0,345131760478
-0,345177520486
-0,345223151484
-0,345268652927
-0,345314024276
-0,345359264991
-0,345404374532
-0,345449352363
-0,345494197947
-0,345538910749
-0,345583490234
-0,345627935872
-0,345672247129
-0,345716423477
-0,345760464387
-0,34580436933
-0,345848137781
-0,345891769215
-0,345935263108
-0,345978618938
-0,346021836185
-0,346064914327
-0,346107852848
-0,346150651231
-0,346193308959
-0,34623582552
-0,346278200399
-0,346320433086
-0,34636252307
-0,346404469844
-0,3464462729
-0,346487931732
-0,346529445837
-0,346570814711
-0,346612037853
-0,346653114763
-0,346694044943
-0,346734827896
-0,346775463126
-0,346815950141
-0,346856288446
-0,346896477552
-0,346936516969
-0,346976406209
-0,347016144786
-0,347055732216
-0,347095168014
-0,347134451701
-0,347173582795
-0,347212560819
-0,347251385296
-0,34729005575
-0,347328571708
-0,347366932698
-0,347405138251
-0,347443187896
-0,347481081168
-0,347518817601
-0,347556396731
-0,347593818097
-0,347631081238
-0,347668185696
-0,347705131014
-0,347741916737
-0,347778542411
-0,347815007586
-0,34785131181
-0,347887454635
-0,347923435617
-0,347959254308
-0,347994910268
-0,348030403055
-0,348065732229
-0,348100897353
-0,348135897992
-0,348170733711
-0,348205404079
-0,348239908665
-0,348274247042
-0,348308418782
-0,348342423461
-0,348376260656
-0,348409929947
-0,348443430914
-0,348476763141
-0,348509926211
-0,348542919713
-0,348575743234
-0,348608396365
-0,348640878699
-0,348673189829
-0,348705329353
-0,348737296869
-0,348769091977
-0,348800714279
-0,34883216338
-0,348863438886
-0,348894540405
-0,348925467548
-0,348956219926
-0,348986797154
-0,349017198848
-0,349047424628
-0,349077474112
-0,349107346924
-0,349137042688
-0,34916656103
-0,34919590158
-0,349225063968
-0,349254047827
-0,349282852792
-0,3493114785
-0,349339924589
-0,349368190702
-0,349396276481
-0,349424181572
-0,349451905624
-0,349479448284
-0,349506809207
-0,349533988044
-0,349560984454
-0,349587798094
-0,349614428625
-0,34964087571
-0,349667139014
-0,349693218204
-0,349719112949
-0,349744822921
-0,349770347794
-0,349795687245
-0,349820840951
-0,349845808593
-0,349870589853
-0,349895184418
-0,349919591974
-0,349943812211
-0,34996784482
-0,349991689497
-0,350015345936
-0,350038813838
-0,350062092904
-0,350085182835
-0,350108083339
-0,350130794124
-0,350153314898
-0,350175645376
-0,350197785272
-0,350219734304
-0,350241492191
-0,350263058654
-0,35028443342
-0,350305616214
-0,350326606765
-0,350347404805
-0,350368010069
-0,350388422291
-0,350408641211
-0,35042866657
-0,350448498111
-0,350468135581
-0,350487578727
-0,3505068273
-0,350525881054
-0,350544739744
-0,350563403127
-0,350581870965
-0,350600143021
-0,350618219059
-0,350636098848
-0,350653782158
-0,350671268761
-0,350688558433
-0,350705650952
-0,350722546097
-0,350739243652
-0,350755743401
-0,350772045132
-0,350788148635
-0,350804053703
-0,350819760132
-0,350835267718
-0,350850576262
-0,350865685566
-0,350880595437
-0,350895305681
-0,350909816109
-0,350924126534
-0,350938236771
-0,350952146638
-0,350965855955
-0,350979364546
-0,350992672236
-0,351005778854
-0,351018684229
-0,351031388196
-0,35104389059
-0,351056191249
-0,351068290015
-0,351080186731
-0,351091881243
-0,351103373401
-0,351114663055
-0,351125750059
-0,35113663427
-0,351147315547
-0,351157793752
-0,351168068749
-0,351178140406
-0,351188008591
-0,351197673177
-0,351207134039
-0,351216391054
-0,351225444102
-0,351234293066
-0,351242937832
-0,351251378287
-0,351259614321
-0,351267645829
-0,351275472706
-0,35128309485
-0,351290512163
-0,351297724548
-0,351304731913
-0,351311534165
-0,351318131217
-0,351324522983
-0,35133070938
-0,351336690328
-0,35134246575
-0,35134803557
-0,351353399716
-0,351358558118
-0,35136351071
-0,351368257426
-0,351372798207
-0,351377132992
-0,351381261725
-0,351385184353
-0,351388900824
-0,351392411091
-0,351395715108
-0,351398812832
-0,351401704222
-0,351404389241
-0,351406867855
-0,351409140031
-0,351411205739
-0,351413064953
-0,351414717649
-0,351416163804
-0,351417403401
-0,351418436423
-0,351419262856
-0,351419882691
-0,351420295919
-0,351420502534
-0,351420502534
